word,up,down,total,polar_score,polarity
제철/NNG,20,30,50,0.604253878798783,Dovish
홍예/NNG,32,55,87,0.5273488396789379,Dovish
갑작/NNG,17,22,39,0.7003851776985893,Dovish
강북/NNG,9,14,23,0.5826733831273979,Dovish
제치/VV,21,26,47,0.7320768146985255,Dovish
中企/NNG,16,24,40,0.604253878798783,Dovish
종식/NNG,22,89,111,0.22404919101527904,Dovish
경제/NNG;전망/NNG;하향/NNG,24,36,60,0.604253878798783,Dovish
여력/NNG;확충/NNG,5,15,20,0.3021269393993915,Dovish
실업률/NNG;오르/VV,16,50,66,0.2900418618234158,Dovish
걸려/VV,17,23,40,0.6699336482334333,Dovish
신년사/NNG,9,16,25,0.5098392102364732,Dovish
유추/NNG,20,27,47,0.6713931986653144,Dovish
행계/NNG,22,65,87,0.3067750461593821,Dovish
아민/NNG,5,12,17,0.3776586742492394,Dovish
긴축/NNG;아니/VCN,8,12,20,0.604253878798783,Dovish
결제일/NNG,5,13,18,0.34860800699929784,Dovish
투기과열지구/NNG,12,17,29,0.639798224610476,Dovish
가리기/NNG,23,35,58,0.5956216805302289,Dovish
트리거/NNG,182,252,434,0.6546083686986816,Dovish
잔존액/NNG,35,71,106,0.4468074455906494,Dovish
정정불안/NNG,19,28,47,0.6150441266344755,Dovish
소재부품/NNG,10,17,27,0.5331651871753967,Dovish
서브/NNG,36,53,89,0.615654895379892,Dovish
거버넌스/NNG,40,232,272,0.1562725548617542,Dovish
거시변수/NNG,9,20,29,0.4078713681891785,Dovish
합성/NNG,126,153,279,0.7464312620455555,Dovish
별관/NNG,5,19,24,0.23852126794688802,Dovish
경제/NNG;견고/NNG,9,15,24,0.5438284909189047,Dovish
공신력/NNG,5,14,19,0.32370743507077665,Dovish
지수선물/NNG,72,101,173,0.6461328604977086,Dovish
국고채/NNG;금리/NNG;하락/NNG;금리/NNG;하락/NNG,8,34,42,0.2132660748701587,Dovish
소계/NNG,50,63,113,0.7193498557128368,Dovish
순매수금액/NNG,105,154,259,0.6179869214987553,Dovish
테너/NNG,135,265,400,0.461741171534919,Dovish
모델링/NNG,6,14,20,0.3884489220849319,Dovish
금리/NNG;높/VV,17,59,76,0.2611605747350672,Dovish
가계/NNG;대출/NNG;증가/NNG;둔화/NNG,16,21,37,0.6905758614843234,Dovish
모아질/VV,6,11,17,0.49438953719900425,Dovish
비상장사/NNG,10,17,27,0.5331651871753967,Dovish
긍정적/VAX;상승/NNG,7,11,18,0.5767877933988383,Dovish
건설기업/NNG,12,17,29,0.639798224610476,Dovish
리알/NNG,12,24,36,0.4531904090990872,Dovish
실적/NNG;우려/NNG,11,16,27,0.6231368125112449,Dovish
깜짝/MAG;금리/NNG;인하/NNG,18,38,56,0.42933828230439847,Dovish
합니다/VV,11,17,28,0.5864817058929364,Dovish
함수/NNG,17,49,66,0.31445865121161154,Dovish
소규모/NNG,100,126,226,0.7193498557128368,Dovish
추론/NNG,7,21,28,0.30212693939939145,Dovish
박스권/NNG,715,859,1574,0.7544380500718215,Dovish
표결/NNG,67,89,156,0.6823316271828953,Dovish
제소/NNG,5,15,20,0.3021269393993915,Dovish
채권/NNG;금리/NNG;오르/VV,12,20,32,0.5438284909189046,Dovish
부동자금/NNG,14,29,43,0.43756315361291176,Dovish
머지않/VA,34,66,100,0.46692345179905953,Dovish
아카데미/NNG,15,39,54,0.3486080069992978,Dovish
장애물/NNG,32,54,86,0.5371145589322516,Dovish
투자/NNG;비중/NNG;확대/NNG,11,14,25,0.7121563571557085,Dovish
보도/NNG,688,838,1526,0.7441408149407447,Dovish
다각/NNG,13,19,32,0.6201552966619088,Dovish
금융시장/NNG;부담/NNG,9,18,27,0.45319040909908725,Dovish
공인중개사/NNG,2,28,30,0.06474148701415533,Dovish
홍홍/MAG,5,15,20,0.3021269393993915,Dovish
금융시스템/NNG;불안/NNG,8,14,22,0.5179318961132426,Dovish
소셜/NNG,30,45,75,0.6042538787987829,Dovish
번지/NNG,65,102,167,0.5775956194400131,Dovish
대응책/NNG,50,68,118,0.666456483969246,Dovish
눈앞/NNG,44,58,102,0.6875992413917185,Dovish
수익/NNG;확보/NNG,13,27,40,0.43640557913245437,Dovish
마침내/MAG,26,38,64,0.6201552966619088,Dovish
aa-등급/NNG,145,196,341,0.6705368297894658,Dovish
농업금융채/NNG,3,17,20,0.159949556152619,Dovish
경기/NNG;불확실성/NNG;높/VA,23,28,51,0.7445271006627863,Dovish
일몰제/NNG,9,11,20,0.7415843057985064,Dovish
직관/NNG,16,27,43,0.5371145589322516,Dovish
문제점/NNG,64,84,148,0.6905758614843234,Dovish
유로스톡스50/NNG,37,51,88,0.6575703975163226,Dovish
증분/NNG,8,20,28,0.3625523272792698,Dovish
알리/VV,38,49,87,0.7029075732965434,Dovish
관대/NNG,10,12,22,0.7553173484984788,Dovish
의해서/VV,20,26,46,0.6972160139985957,Dovish
경제/NNG;성장률/NNG;하향/NNG,12,20,32,0.5438284909189046,Dovish
차기/NNG;금리/NNG;인상/NNG,8,10,18,0.7251046545585396,Dovish
성공리/NNG,6,11,17,0.49438953719900425,Dovish
경선/NNG,6,102,108,0.053316518717539674,Dovish
증거금/NNG,26,51,77,0.46207649555201047,Dovish
단칸지수/NNG,9,13,22,0.6274944125987362,Dovish
티티/NNG,15,21,36,0.6474148701415531,Dovish
조약/NNG,24,33,57,0.6591860495986723,Dovish
경기동향보고서/NNG,8,13,21,0.5577728111988766,Dovish
오피스텔/NNG,52,70,122,0.6733114649472153,Dovish
지표/NNG;fed/NNG;금리/NNG;인하/NNG,10,19,29,0.47704253589377604,Dovish
회사채/NNG;발행시장/NNG;강세/NNG,5,13,18,0.34860800699929784,Dovish
경기민감물가/NNG,6,12,18,0.4531904090990872,Dovish
갈아치우/VV,11,28,39,0.35607817857785423,Dovish
fed/NNG;예상/NNG;금리/NNG;인하/NNG,2,15,17,0.1208507757597566,Dovish
무역전쟁/NNG;우려/NNG,10,14,24,0.6474148701415533,Dovish
전망/NNG;양적완화/NNG;축소/NNG,8,10,18,0.7251046545585396,Dovish
불확실성/NNG;제거/NNG,11,27,38,0.3692662592659229,Dovish
기업/NNG;실적/NNG;부진/NNG,11,15,26,0.6646792666786613,Dovish
외화예금/NNG,40,67,107,0.5411228765362236,Dovish
각별히/MAG,8,10,18,0.7251046545585396,Dovish
경기/NNG;호전/NNG,6,11,17,0.49438953719900425,Dovish
접도/NNG,1,18,19,0.05035448989989858,Dovish
베이지북/NNG,112,154,266,0.6591860495986723,Dovish
예대마진/NNG;축소/NNG,5,12,17,0.3776586742492394,Dovish
냉랭/NNG,12,15,27,0.7251046545585396,Dovish
찾아온/VV,11,14,25,0.7121563571557085,Dovish
역레포/NNG,209,271,480,0.6990169409720238,Dovish
환경/NNG;불안/NNG,7,12,19,0.5287221439489351,Dovish
영업이익/NNG;흑자/NNG,6,11,17,0.49438953719900425,Dovish
아리/NNG,38,60,98,0.5740411848588438,Dovish
달러엔/NNG;상승/NNG,14,18,32,0.7049628585985802,Dovish
반발/NNG,126,197,323,0.5797156502181218,Dovish
이론/NNG,149,187,336,0.7221964808103102,Dovish
입국/NNG,19,35,54,0.4920353013075804,Dovish
절차/NNG,317,404,721,0.711194849922825,Dovish
향배/NNG,36,54,90,0.604253878798783,Dovish
경제주체/NNG;심리/NNG;위축/NNG,9,14,23,0.5826733831273979,Dovish
정통/NNG,20,27,47,0.6713931986653144,Dovish
미국식/NNG,5,21,26,0.21580495671385105,Dovish
금융시장/NNG;위험/NNG,13,17,30,0.6931147433280157,Dovish
기를/VV,5,14,19,0.32370743507077665,Dovish
적격/NNG,138,268,406,0.46671848101249286,Dovish
갤런/NNG,9,20,29,0.4078713681891785,Dovish
중금채/NNG,103,157,260,0.5946320017478469,Dovish
현금결제/NNG,7,17,24,0.37321563102277766,Dovish
아이비/NNG,18,30,48,0.5438284909189047,Dovish
합작/NNG,12,16,28,0.6797856136486308,Dovish
집권당/NNG,17,27,44,0.5706842188655172,Dovish
기불/NNG,7,10,17,0.6344665727387221,Dovish
승자/NNG,24,32,56,0.6797856136486308,Dovish
우려/NNG;경감/NNG,6,11,17,0.49438953719900425,Dovish
금융중심지/NNG,4,13,17,0.2788864055994383,Dovish
꼭짓점/NNG,2,17,19,0.10663303743507935,Dovish
fed/NNG;보유자산/NNG;축소/NNG,8,11,19,0.6591860495986723,Dovish
다양화/NNG,35,48,83,0.6609026799361688,Dovish
금리/NNG;인상/NNG;없/VA,22,28,50,0.7121563571557085,Dovish
경제/NNG;성장률/NNG;회복/NNG,9,13,22,0.6274944125987362,Dovish
홀홀/MAG,8,45,53,0.16113436767967546,Dovish
기업가/NNG,7,33,40,0.19226259779961277,Dovish
호소/NNG,27,33,60,0.7415843057985064,Dovish
못지/VA,11,18,29,0.5538993888988843,Dovish
가동/NNG;중단/NNG,8,13,21,0.5577728111988766,Dovish
관보/NNG,9,14,23,0.5826733831273979,Dovish
兩難/NNG,6,15,21,0.3625523272792698,Dovish
비유/NNG,27,34,61,0.7197730026867856,Dovish
수수료/NNG,297,482,779,0.5584960643254311,Dovish
cd/NNG;금리/NNG;하락/NNG,8,17,25,0.4265321497403174,Dovish
집회/NNG,23,28,51,0.7445271006627863,Dovish
국채/NNG;수익률/NNG;상승/NNG,20,28,48,0.6474148701415533,Dovish
용선료/NNG,5,23,28,0.19703930830395097,Dovish
영업이익률/NNG,193,247,440,0.7082246879038367,Dovish
과다/NNG,85,117,202,0.6584817909986737,Dovish
금리/NNG;인하/NNG;축소/NNG,13,19,32,0.6201552966619088,Dovish
수탁생산/NNG,25,30,55,0.7553173484984788,Dovish
순안정자금조달비율/NNG,7,10,17,0.6344665727387221,Dovish
불확실성/NNG;우려/NNG,7,11,18,0.5767877933988383,Dovish
민평/NNG;높/VA,10,13,23,0.6972160139985957,Dovish
목적인/NNG,6,16,22,0.3398928068243154,Dovish
고문/NNG,37,55,92,0.6097470958787718,Dovish
트래핑/NNG,21,61,82,0.3120327406911748,Dovish
규규/NNG,169,221,390,0.6931147433280157,Dovish
접수/NNG,65,78,143,0.7553173484984786,Dovish
반사이익/NNG,30,47,77,0.5785409477860687,Dovish
조양/NNG,6,11,17,0.49438953719900425,Dovish
우여곡절/NNG,6,13,19,0.4183296083991574,Dovish
만기일시상환/NNG,8,36,44,0.20141795959959433,Dovish
거둔/VV,27,42,69,0.5826733831273978,Dovish
은행/NNG;수익성/NNG;악화/NNG,8,12,20,0.604253878798783,Dovish
브리지/NNG,8,10,18,0.7251046545585396,Dovish
에피/NNG,7,11,18,0.5767877933988383,Dovish
승객/NNG,7,10,17,0.6344665727387221,Dovish
글로벌/NNG;금융시장/NNG;안정/NNG,7,16,23,0.3965416079617013,Dovish
받아들이/VV,164,206,370,0.7215847290509738,Dovish
궁금증/NNG,9,14,23,0.5826733831273979,Dovish
환율정책/NNG,27,34,61,0.7197730026867856,Dovish
고소/NNG,15,18,33,0.7553173484984786,Dovish
호조/NNG;금리/NNG;상승/NNG,7,10,17,0.6344665727387221,Dovish
트러스트/NNG,10,20,30,0.45319040909908725,Dovish
유관/NNG,21,28,49,0.6797856136486309,Dovish
합의안/NNG,34,52,86,0.5926336118988063,Dovish
매입자금/NNG,8,16,24,0.4531904090990872,Dovish
주국/NNG,11,25,36,0.3988075600071967,Dovish
금리/NNG;전망/NNG;하향/NNG,8,10,18,0.7251046545585396,Dovish
도크/NNG;스프레드/NNG;축소/NNG,6,13,19,0.4183296083991574,Dovish
정오/NNG,27,37,64,0.6614130294959651,Dovish
사모사채/NNG,66,82,148,0.7295260244034087,Dovish
수청/NNG,7,12,19,0.5287221439489351,Dovish
고용시장/NNG;견고/NNG,8,12,20,0.604253878798783,Dovish
점프/NNG,9,11,20,0.7415843057985064,Dovish
뛴다/VV,9,13,22,0.6274944125987362,Dovish
유로존/NNG;경기/NNG;개선/NNG,8,13,21,0.5577728111988766,Dovish
스튜어드/NNG,2,24,26,0.07553173484984788,Dovish
부추기/VV,122,149,271,0.7421373142293778,Dovish
투자/NNG;모멘텀/NNG,11,15,26,0.6646792666786613,Dovish
본질/NNG,87,105,192,0.7510012493642017,Dovish
위험가중치/NNG,25,50,75,0.4531904090990872,Dovish
운행/NNG,9,35,44,0.23306935325095915,Dovish
저층/NNG,8,16,24,0.4531904090990872,Dovish
요구자본/NNG,20,33,53,0.5493217079988937,Dovish
명암/NNG,11,18,29,0.5538993888988843,Dovish
추세분석/NNG,7,11,18,0.5767877933988383,Dovish
입주자/NNG,14,20,34,0.6344665727387221,Dovish
소셜미디어/NNG,46,75,121,0.5559135684948804,Dovish
전해질/VV,4,19,23,0.19081701435751042,Dovish
투자심리/NNG;저하/NNG,9,18,27,0.45319040909908725,Dovish
사퇴/NNG,34,64,98,0.48151480966778015,Dovish
상식/NNG,23,31,54,0.6724760909212262,Dovish
안목/NNG,5,15,20,0.3021269393993915,Dovish
생산능력/NNG,56,77,133,0.6591860495986723,Dovish
오렌지/NNG,6,14,20,0.3884489220849319,Dovish
쇼핑센터/NNG,8,17,25,0.4265321497403174,Dovish
생산/NNG;호조/NNG,7,13,20,0.48805120979901695,Dovish
가닥/NNG,22,41,63,0.4863506829356058,Dovish
가파/NNG,27,34,61,0.7197730026867856,Dovish
금리/NNG;인상/NNG;기대/NNG;높/VA,8,10,18,0.7251046545585396,Dovish
인플레이션/NNG;꺾/VV,7,21,28,0.30212693939939145,Dovish
판정/NNG,56,70,126,0.7251046545585396,Dovish
내재변동성/NNG,10,22,32,0.41199128099917026,Dovish
창당/NNG,11,17,28,0.5864817058929364,Dovish
대상/NNG,1770,2133,3903,0.7521303554668395,Dovish
위험액/NNG,14,20,34,0.6344665727387221,Dovish
거래소/NNG,154,237,391,0.588956312246915,Dovish
설립자/NNG,26,51,77,0.46207649555201047,Dovish
고점/NNG;부담/NNG,3,34,37,0.0799747780763095,Dovish
완화정책/NNG,343,616,959,0.5046893192239835,Dovish
자문위원/NNG,8,17,25,0.4265321497403174,Dovish
정전/NNG,16,22,38,0.6591860495986723,Dovish
대법원/NNG,29,45,74,0.5841120828388235,Dovish
가설/NNG,8,10,18,0.7251046545585396,Dovish
중장기재무관리계획/NNG,12,26,38,0.4183296083991574,Dovish
전향/NNG,23,28,51,0.7445271006627863,Dovish
순은/NNG,19,26,45,0.6623552132986659,Dovish
의혹/NNG,49,93,142,0.4775554848571027,Dovish
필립스곡선/NNG,34,44,78,0.7003851776985893,Dovish
초미/NNG,9,15,24,0.5438284909189047,Dovish
감사보고서/NNG,43,70,113,0.5567767883217357,Dovish
지사/NNG,20,25,45,0.7251046545585396,Dovish
발사체/NNG,7,11,18,0.5767877933988383,Dovish
호우/NNG,4,13,17,0.2788864055994383,Dovish
반대매매/NNG,12,20,32,0.5438284909189046,Dovish
다보스포럼/NNG,7,18,25,0.3524814292992901,Dovish
선거/NNG,636,801,1437,0.7196731590187752,Dovish
공지/NNG,47,72,119,0.5916652563238084,Dovish
구제금융안/NNG,6,37,43,0.14698067322132558,Dovish
채권/NNG;금리/NNG;하향/NNG;안정/NNG,14,17,31,0.7464312620455553,Dovish
경제/NNG;강하/VA,18,29,47,0.5625811975023152,Dovish
예정일/NNG,56,76,132,0.6678595502512864,Dovish
곧곧/NNG,7,15,22,0.42297771515914806,Dovish
가격/NNG;고점/NNG,8,12,20,0.604253878798783,Dovish
콘탱고/NNG,7,10,17,0.6344665727387221,Dovish
목록/NNG,44,57,101,0.699662385977538,Dovish
외화증권/NNG,16,28,44,0.5179318961132426,Dovish
만기비중/NNG,12,16,28,0.6797856136486308,Dovish
전고/NNG,8,11,19,0.6591860495986723,Dovish
본일/NNG,68,117,185,0.526785432798939,Dovish
티어/NNG,12,31,43,0.35085709091542233,Dovish
소나/NNG,65,102,167,0.5775956194400131,Dovish
피한/VV,7,11,18,0.5767877933988383,Dovish
티티/MAG,7,22,29,0.28839389669941917,Dovish
심천/NNG,10,16,26,0.5664880113738591,Dovish
버스트/NNG,8,10,18,0.7251046545585396,Dovish
정확도/NNG,9,14,23,0.5826733831273979,Dovish
비효율/NNG,14,19,33,0.6678595502512864,Dovish
환노출/NNG,18,25,43,0.6525941891026856,Dovish
은퇴/NNG,60,81,141,0.6713931986653143,Dovish
반기/NNG,166,205,371,0.7339473942482779,Dovish
기본급/NNG,9,21,30,0.3884489220849319,Dovish
기술혁신/NNG,16,31,47,0.46780945455389644,Dovish
기대수명/NNG,3,22,25,0.12359738429975106,Dovish
참참/NNG,25,58,83,0.39068138715438555,Dovish
쿼트/NNG,4,21,25,0.17264396537108084,Dovish
예상/NNG;감소/NNG,17,21,38,0.7337368528270936,Dovish
사용권/NNG,3,15,18,0.1812761636396349,Dovish
음수/NNG,10,13,23,0.6972160139985957,Dovish
이코노믹스/NNG,72,99,171,0.6591860495986723,Dovish
전망/NNG;낙관/NNG,8,11,19,0.6591860495986723,Dovish
對中/NNG,15,19,34,0.715563803840664,Dovish
금리/NNG;종료/NNG,9,11,20,0.7415843057985064,Dovish
경각심/NNG,18,25,43,0.6525941891026856,Dovish
리더십/NNG,34,41,75,0.7516328736277544,Dovish
대단/NNG,8,13,21,0.5577728111988766,Dovish
수탁/NNG,25,57,82,0.39753544657814666,Dovish
대중교통/NNG,15,22,37,0.6179869214987552,Dovish
장기차입금/NNG,14,30,44,0.42297771515914806,Dovish
투쟁/NNG,8,24,32,0.3021269393993915,Dovish
평정심/NNG,1,30,31,0.03021269393993915,Dovish
관차/NNG,6,12,18,0.4531904090990872,Dovish
고원/NNG,3,47,50,0.057854094778606875,Dovish
리뉴얼/NNG,8,11,19,0.6591860495986723,Dovish
선대/NNG,23,29,52,0.7188537523640693,Dovish
태양열/NNG,7,15,22,0.42297771515914806,Dovish
속성/NNG,59,96,155,0.557046544517628,Dovish
우량기업/NNG,70,98,168,0.6474148701415532,Dovish
초과지준/NNG,58,108,166,0.48676006903235297,Dovish
출근/NNG,10,12,22,0.7553173484984788,Dovish
스코어/NNG,17,49,66,0.31445865121161154,Dovish
헤드라인/NNG;물가/NNG;상승/NNG,14,17,31,0.7464312620455553,Dovish
신형/NNG,13,29,42,0.40630864264056094,Dovish
미인/NNG,10,16,26,0.5664880113738591,Dovish
초순/NNG,10,22,32,0.41199128099917026,Dovish
오차범위/NNG,10,13,23,0.6972160139985957,Dovish
기상/NNG,50,76,126,0.5963031698672201,Dovish
아트/NNG,7,14,21,0.45319040909908725,Dovish
스토어/NNG,7,11,18,0.5767877933988383,Dovish
도로/MAG,5,12,17,0.3776586742492394,Dovish
청신호/NNG,34,45,79,0.6848210626386206,Dovish
내쉬/VV,5,19,24,0.23852126794688802,Dovish
자산관리/NNG,173,265,438,0.5917127605595629,Dovish
등록금/NNG,5,17,22,0.26658259358769837,Dovish
체인저/NNG,10,22,32,0.41199128099917026,Dovish
메인스트리트/NNG,5,18,23,0.25177244949949296,Dovish
가치주/NNG,25,46,71,0.49259827075987744,Dovish
예상/NNG;상승/NNG;밑돌/VV,10,12,22,0.7553173484984788,Dovish
비결/NNG,12,22,34,0.49438953719900425,Dovish
독일채/NNG,38,59,97,0.5837706964666208,Dovish
묶여/VV,26,35,61,0.6733114649472153,Dovish
시리아사태/NNG,9,15,24,0.5438284909189047,Dovish
들어야/VV,6,13,19,0.4183296083991574,Dovish
당면/NNG,28,46,74,0.5517100632510628,Dovish
원루/NNG,80,98,178,0.7399027087332037,Dovish
구사/NNG,18,24,42,0.6797856136486309,Dovish
경제/NNG;지탱/NNG,8,13,21,0.5577728111988766,Dovish
나기/NNG,12,21,33,0.5179318961132425,Dovish
맞닿/VV,9,13,22,0.6274944125987362,Dovish
틀림없이/MAG,8,10,18,0.7251046545585396,Dovish
국민행복기금/NNG,1,27,28,0.03356965993326572,Dovish
걸쳐서/VV,11,15,26,0.6646792666786613,Dovish
세웠/VV,27,35,62,0.6992080597528775,Dovish
찝찝/NNG,3,14,17,0.19422446104246596,Dovish
일시/MAG,81,106,187,0.6926117573023786,Dovish
간다/VV,66,79,145,0.7572295443174623,Dovish
서방/NNG,68,117,185,0.526785432798939,Dovish
문자/NNG,15,20,35,0.6797856136486308,Dovish
타운/NNG,28,36,64,0.7049628585985802,Dovish
gni/NNG,18,37,55,0.4409420196639768,Dovish
예상/NNG;깨/VV,9,15,24,0.5438284909189047,Dovish
지니/NNG,44,74,118,0.5389291351448604,Dovish
진흥공단/NNG,34,56,90,0.5503026396203202,Dovish
화살표/NNG,8,15,23,0.4834031030390264,Dovish
홀로/MAG,72,92,164,0.7093415098942235,Dovish
일자리/NNG;감소/NNG,8,15,23,0.4834031030390264,Dovish
로유/NNG,30,36,66,0.7553173484984786,Dovish
로컬통화/NNG,54,121,175,0.40450053043554896,Dovish
오르막길/NNG,2,55,57,0.032959302479933617,Dovish
정제설비/NNG,2,17,19,0.10663303743507935,Dovish
먹구름/NNG,18,57,75,0.2862255215362656,Dovish
물적분할/NNG,18,34,52,0.47984866845785706,Dovish
나온다고/VV,10,12,22,0.7553173484984788,Dovish
외수/NNG,5,15,20,0.3021269393993915,Dovish
온도차/NNG,37,67,104,0.5005386607960067,Dovish
안정/NNG;성장/NNG,19,32,51,0.5381636108051661,Dovish
기초자산/NNG,201,272,473,0.6697887663890921,Dovish
토론/NNG,74,90,164,0.7452464505184989,Dovish
순이익/NNG;줄/VV,6,11,17,0.49438953719900425,Dovish
납득/NNG,13,17,30,0.6931147433280157,Dovish
업과/NNG,14,27,41,0.4699752390657201,Dovish
유동성/NNG;불안/NNG,8,15,23,0.4834031030390264,Dovish
손해/NNG,36,43,79,0.7588304524449833,Dovish
디플레이션/NNG;경기/NNG;침체/NNG,5,39,44,0.11620266899976596,Dovish
메타버스/NNG,22,27,49,0.7385325185318458,Dovish
시네/VV,11,41,52,0.2431753414678029,Dovish
선보인/VV,14,17,31,0.7464312620455553,Dovish
가목/NNG,7,12,19,0.5287221439489351,Dovish
비효율성/NNG,6,11,17,0.49438953719900425,Dovish
회사채/NNG;금리/NNG;상승/NNG,8,17,25,0.4265321497403174,Dovish
수익원/NNG,14,18,32,0.7049628585985802,Dovish
핵보유국/NNG,6,17,23,0.319899112305238,Dovish
라디오/NNG,9,22,31,0.3707921528992532,Dovish
고정금리부/NNG,9,18,27,0.45319040909908725,Dovish
장학금/NNG,12,38,50,0.2862255215362656,Dovish
언더퍼폼/NNG,110,143,253,0.6972160139985958,Dovish
fed/NNG;금리/NNG;내리/VV;않/VX,4,16,20,0.2265952045495436,Dovish
반사/NNG,20,48,68,0.3776586742492394,Dovish
본국/NNG,23,46,69,0.45319040909908725,Dovish
조성계획/NNG,2,15,17,0.1208507757597566,Dovish
봄철/NNG,7,34,41,0.18660781551138883,Dovish
진료/NNG,30,55,85,0.4943895371990042,Dovish
양회/NNG,23,94,117,0.2217740299846597,Dovish
코커스/NNG,12,26,38,0.4183296083991574,Dovish
채권시장/NNG;긍정적/VAX,20,29,49,0.6250902194470168,Dovish
자금/NNG;조달/NNG;어렵/VA,12,22,34,0.49438953719900425,Dovish
상환청구권/NNG,7,24,31,0.26436107197446757,Dovish
정책/NNG;긴축/NNG,11,17,28,0.5864817058929364,Dovish
소매/NNG;판매/NNG;호조/NNG,16,20,36,0.7251046545585396,Dovish
갇히/VV,7,13,20,0.48805120979901695,Dovish
험난/NNG,26,34,60,0.6931147433280157,Dovish
채무조정/NNG,71,87,158,0.7396900930123033,Dovish
금리/NNG;인하/NNG;가능성/NNG;상승/NNG,6,11,17,0.49438953719900425,Dovish
지켜본/VV,15,20,35,0.6797856136486308,Dovish
그렉시트/NNG,18,36,54,0.45319040909908725,Dovish
크레딧라인/NNG,5,12,17,0.3776586742492394,Dovish
생생/NNG,27,47,74,0.5206868530074619,Dovish
인스타그램/NNG,8,12,20,0.604253878798783,Dovish
안정화/NNG;추세/NNG,12,19,31,0.5724510430725313,Dovish
시인/NNG,24,33,57,0.6591860495986723,Dovish
설설/NNG,6,24,30,0.2265952045495436,Dovish
면밀/NNG,67,86,153,0.7061338932474149,Dovish
기업수/NNG,52,81,133,0.5818741055099391,Dovish
농금채/NNG,25,32,57,0.7081100142173238,Dovish
치우친/VV,6,12,18,0.4531904090990872,Dovish
열쇠/NNG,16,20,36,0.7251046545585396,Dovish
나눴/VV,8,12,20,0.604253878798783,Dovish
세월호참사/NNG,12,23,35,0.4728943399294823,Dovish
설득/NNG,27,35,62,0.6992080597528775,Dovish
금융경제/NNG,111,141,252,0.7135338356028182,Dovish
국중/NNG,98,155,253,0.5730665818285232,Dovish
막강/NNG,7,11,18,0.5767877933988383,Dovish
터지/VV,78,96,174,0.7364344147860168,Dovish
무한정/NNG,5,17,22,0.26658259358769837,Dovish
순대외채권/NNG,7,12,19,0.5287221439489351,Dovish
유타/NNG,19,23,42,0.7487493715550136,Dovish
살펴봐도/VV,9,13,22,0.6274944125987362,Dovish
전환사채/NNG,42,72,114,0.5287221439489351,Dovish
글로벌본드/NNG,26,33,59,0.7141182203985617,Dovish
증기/NNG,9,14,23,0.5826733831273979,Dovish
자력/NNG,8,15,23,0.4834031030390264,Dovish
디플레이션/NNG;탈출/NNG,7,18,25,0.3524814292992901,Dovish
발현/NNG,60,76,136,0.715563803840664,Dovish
상호/MAG,39,87,126,0.406308642640561,Dovish
회계기준/NNG,26,42,68,0.5610928874560127,Dovish
약식/NNG,8,18,26,0.40283591919918865,Dovish
마라톤/NNG,11,17,28,0.5864817058929364,Dovish
독주/NNG,11,20,31,0.4985094500089959,Dovish
장기투자기관/NNG,140,174,314,0.7292719226881863,Dovish
허용/NNG,235,296,531,0.7195928793127399,Dovish
자산/NNG;건전성/NNG;악화/NNG,10,13,23,0.6972160139985957,Dovish
유화/NNG,9,14,23,0.5826733831273979,Dovish
ecb/NNG;완화/NNG,16,22,38,0.6591860495986723,Dovish
국고채/NNG;발행/NNG;부담/NNG,8,10,18,0.7251046545585396,Dovish
신고점/NNG,8,22,30,0.32959302479933617,Dovish
아비/NNG,7,11,18,0.5767877933988383,Dovish
일시적/VAX;약세/NNG,7,13,20,0.48805120979901695,Dovish
보령/NNG,19,36,55,0.47836765404903653,Dovish
구제금융/NNG,167,463,630,0.3269235348576569,Dovish
리파이낸싱/NNG,64,89,153,0.6517794647717209,Dovish
원고/NNG,6,13,19,0.4183296083991574,Dovish
액도/NNG,19,27,46,0.6378235387320487,Dovish
풍림/NNG,7,16,23,0.3965416079617013,Dovish
프라이스/NNG,7,12,19,0.5287221439489351,Dovish
담보권/NNG,6,14,20,0.3884489220849319,Dovish
고작/MAG,10,12,22,0.7553173484984788,Dovish
상임/NNG,23,30,53,0.6948919606186005,Dovish
도덕/NNG,6,11,17,0.49438953719900425,Dovish
달러인덱스/NNG;내리/VV,6,11,17,0.49438953719900425,Dovish
도쿄/NNG,442,633,1075,0.632891503386403,Dovish
경연/NNG,4,16,20,0.2265952045495436,Dovish
카플란/NNG,13,21,34,0.5610928874560127,Dovish
할인율/NNG,45,61,106,0.6686415871953746,Dovish
정교/NNG,23,34,57,0.6131399652517062,Dovish
신용위험/NNG;완화/NNG,9,12,21,0.6797856136486309,Dovish
소매/NNG;판매/NNG;상승/NNG,8,14,22,0.5179318961132426,Dovish
건설/NNG;경기/NNG;부진/NNG,7,10,17,0.6344665727387221,Dovish
코인/NNG,148,200,348,0.6707218054666491,Dovish
신제품/NNG,32,40,72,0.7251046545585396,Dovish
반작용/NNG,41,78,119,0.47643094289904037,Dovish
합병/NNG,135,237,372,0.5162928711255423,Dovish
복병/NNG,25,34,59,0.666456483969246,Dovish
공채/NNG,10,21,31,0.4316099134277021,Dovish
유로존/NNG;경기/NNG;부진/NNG,9,13,22,0.6274944125987362,Dovish
파격/NNG,8,17,25,0.4265321497403174,Dovish
활기차/VA,4,15,19,0.2417015515195132,Dovish
축구/NNG,9,24,33,0.33989280682431544,Dovish
