,date,call_rate,date_1m_bf,call_rate_1m_bf,Labeling
3366,2017.05.18,1.23,2017.04.18,1.23,Same
3367,2017.05.19,1.23,2017.04.19,1.23,Same
3368,2017.05.20,1.23,2017.04.20,1.24,None
3369,2017.05.21,1.23,2017.04.21,1.24,None
3370,2017.05.22,1.23,2017.04.22,1.24,None
3371,2017.05.23,1.23,2017.04.23,1.24,None
3372,2017.05.24,1.23,2017.04.24,1.24,None
3373,2017.05.25,1.22,2017.04.25,1.23,None
3374,2017.05.26,1.23,2017.04.26,1.22,None
3375,2017.05.27,1.23,2017.04.27,1.17,Up
3376,2017.05.28,1.23,2017.04.28,1.21,None
3377,2017.05.29,1.23,2017.04.29,1.21,None
3378,2017.05.30,1.24,2017.04.30,1.21,Up
3379,2017.05.31,1.26,2017.04.30,1.21,Up
3380,2017.06.01,1.25,2017.05.01,1.21,Up
3381,2017.06.02,1.22,2017.05.02,1.22,Same
3382,2017.06.03,1.22,2017.05.03,1.22,Same
3383,2017.06.04,1.22,2017.05.04,1.22,Same
3384,2017.06.05,1.24,2017.05.05,1.22,None
3385,2017.06.06,1.24,2017.05.06,1.22,None
3386,2017.06.07,1.23,2017.05.07,1.22,None
3387,2017.06.08,1.24,2017.05.08,1.23,None
3388,2017.06.09,1.23,2017.05.09,1.23,Same
3389,2017.06.10,1.23,2017.05.10,1.23,Same
3390,2017.06.11,1.23,2017.05.11,1.23,Same
3391,2017.06.12,1.23,2017.05.12,1.23,Same
3392,2017.06.13,1.23,2017.05.13,1.23,Same
3393,2017.06.14,1.23,2017.05.14,1.23,Same
3394,2017.06.15,1.23,2017.05.15,1.23,Same
3395,2017.06.16,1.23,2017.05.16,1.23,Same
3396,2017.06.17,1.23,2017.05.17,1.23,Same
3397,2017.06.18,1.23,2017.05.18,1.23,Same
3398,2017.06.19,1.23,2017.05.19,1.23,Same
3399,2017.06.20,1.23,2017.05.20,1.23,Same
3400,2017.06.21,1.23,2017.05.21,1.23,Same
3401,2017.06.22,1.23,2017.05.22,1.23,Same
3402,2017.06.23,1.24,2017.05.23,1.23,None
3403,2017.06.24,1.24,2017.05.24,1.23,None
3404,2017.06.25,1.24,2017.05.25,1.22,None
3405,2017.06.26,1.25,2017.05.26,1.23,None
3406,2017.06.27,1.25,2017.05.27,1.23,None
3407,2017.06.28,1.25,2017.05.28,1.23,None
3408,2017.06.29,1.27,2017.05.29,1.23,Up
3409,2017.06.30,1.29,2017.05.30,1.24,Up
3410,2017.07.01,1.29,2017.06.01,1.25,Up
3411,2017.07.02,1.29,2017.06.02,1.22,Up
3412,2017.07.03,1.26,2017.06.03,1.22,Up
3413,2017.07.04,1.23,2017.06.04,1.22,None
3414,2017.07.05,1.22,2017.06.05,1.24,None
3415,2017.07.06,1.23,2017.06.06,1.24,None
3416,2017.07.07,1.24,2017.06.07,1.23,None
3417,2017.07.08,1.24,2017.06.08,1.24,Same
3418,2017.07.09,1.24,2017.06.09,1.23,None
3419,2017.07.10,1.24,2017.06.10,1.23,None
3420,2017.07.11,1.24,2017.06.11,1.23,None
3421,2017.07.12,1.24,2017.06.12,1.23,None
3422,2017.07.13,1.24,2017.06.13,1.23,None
3423,2017.07.14,1.24,2017.06.14,1.23,None
3424,2017.07.15,1.24,2017.06.15,1.23,None
3425,2017.07.16,1.24,2017.06.16,1.23,None
3426,2017.07.17,1.23,2017.06.17,1.23,Same
3427,2017.07.18,1.23,2017.06.18,1.23,Same
3428,2017.07.19,1.23,2017.06.19,1.23,Same
3429,2017.07.20,1.23,2017.06.20,1.23,Same
3430,2017.07.21,1.24,2017.06.21,1.23,None
3431,2017.07.22,1.24,2017.06.22,1.23,None
3432,2017.07.23,1.24,2017.06.23,1.24,Same
3433,2017.07.24,1.24,2017.06.24,1.24,Same
3434,2017.07.25,1.24,2017.06.25,1.24,Same
3435,2017.07.26,1.24,2017.06.26,1.25,None
3436,2017.07.27,1.24,2017.06.27,1.25,None
3437,2017.07.28,1.23,2017.06.28,1.25,None
3438,2017.07.29,1.23,2017.06.29,1.27,Down
3439,2017.07.30,1.23,2017.06.30,1.29,Down
3440,2017.07.31,1.24,2017.06.30,1.29,Down
3441,2017.08.01,1.23,2017.07.01,1.29,Down
3442,2017.08.02,1.21,2017.07.02,1.29,Down
3443,2017.08.03,1.22,2017.07.03,1.26,Down
3444,2017.08.04,1.22,2017.07.04,1.23,None
3445,2017.08.05,1.22,2017.07.05,1.22,Same
3446,2017.08.06,1.22,2017.07.06,1.23,None
3447,2017.08.07,1.2,2017.07.07,1.24,Down
3448,2017.08.08,1.18,2017.07.08,1.24,Down
3449,2017.08.09,1.23,2017.07.09,1.24,None
3450,2017.08.10,1.23,2017.07.10,1.24,None
3451,2017.08.11,1.23,2017.07.11,1.24,None
3452,2017.08.12,1.23,2017.07.12,1.24,None
3453,2017.08.13,1.23,2017.07.13,1.24,None
3454,2017.08.14,1.21,2017.07.14,1.24,Down
3455,2017.08.15,1.21,2017.07.15,1.24,Down
3456,2017.08.16,1.21,2017.07.16,1.24,Down
3457,2017.08.17,1.22,2017.07.17,1.23,None
3458,2017.08.18,1.23,2017.07.18,1.23,Same
3459,2017.08.19,1.23,2017.07.19,1.23,Same
3460,2017.08.20,1.23,2017.07.20,1.23,Same
3461,2017.08.21,1.23,2017.07.21,1.24,None
3462,2017.08.22,1.23,2017.07.22,1.24,None
3463,2017.08.23,1.23,2017.07.23,1.24,None
3464,2017.08.24,1.24,2017.07.24,1.24,Same
3465,2017.08.25,1.24,2017.07.25,1.24,Same
3466,2017.08.26,1.24,2017.07.26,1.24,Same
3467,2017.08.27,1.24,2017.07.27,1.24,Same
3468,2017.08.28,1.25,2017.07.28,1.23,None
3469,2017.08.29,1.25,2017.07.29,1.23,None
3470,2017.08.30,1.25,2017.07.30,1.23,None
3471,2017.08.31,1.27,2017.07.31,1.24,Up
3472,2017.09.01,1.26,2017.08.01,1.23,Up
3473,2017.09.02,1.26,2017.08.02,1.21,Up
3474,2017.09.03,1.26,2017.08.03,1.22,Up
3475,2017.09.04,1.25,2017.08.04,1.22,Up
3476,2017.09.05,1.24,2017.08.05,1.22,None
3477,2017.09.06,1.24,2017.08.06,1.22,None
3478,2017.09.07,1.25,2017.08.07,1.2,Up
3479,2017.09.08,1.25,2017.08.08,1.18,Up
3480,2017.09.09,1.25,2017.08.09,1.23,None
3481,2017.09.10,1.25,2017.08.10,1.23,None
3482,2017.09.11,1.25,2017.08.11,1.23,None
3483,2017.09.12,1.26,2017.08.12,1.23,Up
3484,2017.09.13,1.26,2017.08.13,1.23,Up
3485,2017.09.14,1.26,2017.08.14,1.21,Up
3486,2017.09.15,1.25,2017.08.15,1.21,Up
3487,2017.09.16,1.25,2017.08.16,1.21,Up
3488,2017.09.17,1.25,2017.08.17,1.22,Up
3489,2017.09.18,1.25,2017.08.18,1.23,None
3490,2017.09.19,1.24,2017.08.19,1.23,None
3491,2017.09.20,1.25,2017.08.20,1.23,None
3492,2017.09.21,1.25,2017.08.21,1.23,None
3493,2017.09.22,1.25,2017.08.22,1.23,None
3494,2017.09.23,1.25,2017.08.23,1.23,None
3495,2017.09.24,1.25,2017.08.24,1.24,None
3496,2017.09.25,1.26,2017.08.25,1.24,None
3497,2017.09.26,1.25,2017.08.26,1.24,None
3498,2017.09.27,1.26,2017.08.27,1.24,None
3499,2017.09.28,1.26,2017.08.28,1.25,None
3500,2017.09.29,1.27,2017.08.29,1.25,None
3501,2017.09.30,1.27,2017.08.30,1.25,None
3502,2017.10.01,1.27,2017.09.01,1.26,None
3503,2017.10.02,1.27,2017.09.02,1.26,None
3504,2017.10.03,1.27,2017.09.03,1.26,None
3505,2017.10.04,1.27,2017.09.04,1.25,None
3506,2017.10.05,1.27,2017.09.05,1.24,Up
3507,2017.10.06,1.27,2017.09.06,1.24,Up
3508,2017.10.07,1.27,2017.09.07,1.25,None
3509,2017.10.08,1.27,2017.09.08,1.25,None
3510,2017.10.09,1.27,2017.09.09,1.25,None
3511,2017.10.10,1.26,2017.09.10,1.25,None
3512,2017.10.11,1.24,2017.09.11,1.25,None
3513,2017.10.12,1.25,2017.09.12,1.26,None
3514,2017.10.13,1.25,2017.09.13,1.26,None
3515,2017.10.14,1.25,2017.09.14,1.26,None
3516,2017.10.15,1.25,2017.09.15,1.25,Same
3517,2017.10.16,1.25,2017.09.16,1.25,Same
3518,2017.10.17,1.24,2017.09.17,1.25,None
3519,2017.10.18,1.24,2017.09.18,1.25,None
3520,2017.10.19,1.24,2017.09.19,1.24,Same
3521,2017.10.20,1.24,2017.09.20,1.25,None
3522,2017.10.21,1.24,2017.09.21,1.25,None
3523,2017.10.22,1.24,2017.09.22,1.25,None
3524,2017.10.23,1.24,2017.09.23,1.25,None
3525,2017.10.24,1.24,2017.09.24,1.25,None
3526,2017.10.25,1.24,2017.09.25,1.26,None
3527,2017.10.26,1.25,2017.09.26,1.25,Same
3528,2017.10.27,1.24,2017.09.27,1.26,None
3529,2017.10.28,1.24,2017.09.28,1.26,None
3530,2017.10.29,1.24,2017.09.29,1.27,Down
3531,2017.10.30,1.23,2017.09.30,1.27,Down
3532,2017.10.31,1.26,2017.09.30,1.27,None
3533,2017.11.01,1.24,2017.10.01,1.27,Down
3534,2017.11.02,1.24,2017.10.02,1.27,Down
3535,2017.11.03,1.24,2017.10.03,1.27,Down
3536,2017.11.04,1.24,2017.10.04,1.27,Down
3537,2017.11.05,1.24,2017.10.05,1.27,Down
3538,2017.11.06,1.23,2017.10.06,1.27,Down
3539,2017.11.07,1.25,2017.10.07,1.27,None
3540,2017.11.08,1.23,2017.10.08,1.27,Down
3541,2017.11.09,1.24,2017.10.09,1.27,Down
3542,2017.11.10,1.24,2017.10.10,1.26,None
3543,2017.11.11,1.24,2017.10.11,1.24,Same
3544,2017.11.12,1.24,2017.10.12,1.25,None
3545,2017.11.13,1.25,2017.10.13,1.25,Same
3546,2017.11.14,1.24,2017.10.14,1.25,None
3547,2017.11.15,1.24,2017.10.15,1.25,None
3548,2017.11.16,1.24,2017.10.16,1.25,None
3549,2017.11.17,1.24,2017.10.17,1.24,Same
3550,2017.11.18,1.24,2017.10.18,1.24,Same
3551,2017.11.19,1.24,2017.10.19,1.24,Same
3552,2017.11.20,1.25,2017.10.20,1.24,None
3553,2017.11.21,1.25,2017.10.21,1.24,None
3554,2017.11.22,1.24,2017.10.22,1.24,Same
3555,2017.11.23,1.25,2017.10.23,1.24,None
3556,2017.11.24,1.25,2017.10.24,1.24,None
3557,2017.11.25,1.25,2017.10.25,1.24,None
3558,2017.11.26,1.25,2017.10.26,1.25,Same
3559,2017.11.27,1.26,2017.10.27,1.24,None
3560,2017.11.28,1.26,2017.10.28,1.24,None
3561,2017.11.29,1.26,2017.10.29,1.24,None
3562,2017.11.30,1.53,2017.10.30,1.23,Up
3563,2017.12.01,1.48,2017.11.01,1.24,Up
3564,2017.12.02,1.48,2017.11.02,1.24,Up
3565,2017.12.03,1.48,2017.11.03,1.24,Up
3566,2017.12.04,1.48,2017.11.04,1.24,Up
3567,2017.12.05,1.47,2017.11.05,1.24,Up
3568,2017.12.06,1.48,2017.11.06,1.23,Up
3569,2017.12.07,1.49,2017.11.07,1.25,Up
3570,2017.12.08,1.52,2017.11.08,1.23,Up
3571,2017.12.09,1.52,2017.11.09,1.24,Up
3572,2017.12.10,1.52,2017.11.10,1.24,Up
3573,2017.12.11,1.52,2017.11.11,1.24,Up
3574,2017.12.12,1.51,2017.11.12,1.24,Up
3575,2017.12.13,1.5,2017.11.13,1.25,Up
3576,2017.12.14,1.5,2017.11.14,1.24,Up
3577,2017.12.15,1.51,2017.11.15,1.24,Up
3578,2017.12.16,1.51,2017.11.16,1.24,Up
3579,2017.12.17,1.51,2017.11.17,1.24,Up
3580,2017.12.18,1.5,2017.11.18,1.24,Up
3581,2017.12.19,1.5,2017.11.19,1.24,Up
3582,2017.12.20,1.51,2017.11.20,1.25,Up
3583,2017.12.21,1.53,2017.11.21,1.25,Up
3584,2017.12.22,1.51,2017.11.22,1.24,Up
3585,2017.12.23,1.51,2017.11.23,1.25,Up
3586,2017.12.24,1.51,2017.11.24,1.25,Up
3587,2017.12.25,1.51,2017.11.25,1.25,Up
3588,2017.12.26,1.52,2017.11.26,1.25,Up
3589,2017.12.27,1.51,2017.11.27,1.26,Up
3590,2017.12.28,1.55,2017.11.28,1.26,Up
3591,2017.12.29,1.58,2017.11.29,1.26,Up
3592,2017.12.30,1.58,2017.11.30,1.53,Up
3593,2017.12.31,1.58,2017.11.30,1.53,Up
3594,2018.01.01,1.58,2017.12.01,1.48,Up
3595,2018.01.02,1.52,2017.12.02,1.48,Up
3596,2018.01.03,1.5,2017.12.03,1.48,None
3597,2018.01.04,1.48,2017.12.04,1.48,Same
3598,2018.01.05,1.47,2017.12.05,1.47,Same
3599,2018.01.06,1.47,2017.12.06,1.48,None
3600,2018.01.07,1.47,2017.12.07,1.49,None
3601,2018.01.08,1.46,2017.12.08,1.52,Down
3602,2018.01.09,1.49,2017.12.09,1.52,Down
3603,2018.01.10,1.51,2017.12.10,1.52,None
3604,2018.01.11,1.5,2017.12.11,1.52,None
3605,2018.01.12,1.5,2017.12.12,1.51,None
3606,2018.01.13,1.5,2017.12.13,1.5,Same
3607,2018.01.14,1.5,2017.12.14,1.5,Same
3608,2018.01.15,1.5,2017.12.15,1.51,None
3609,2018.01.16,1.5,2017.12.16,1.51,None
3610,2018.01.17,1.49,2017.12.17,1.51,None
3611,2018.01.18,1.49,2017.12.18,1.5,None
3612,2018.01.19,1.49,2017.12.19,1.5,None
3613,2018.01.20,1.49,2017.12.20,1.51,None
3614,2018.01.21,1.49,2017.12.21,1.53,Down
3615,2018.01.22,1.49,2017.12.22,1.51,None
3616,2018.01.23,1.49,2017.12.23,1.51,None
3617,2018.01.24,1.49,2017.12.24,1.51,None
3618,2018.01.25,1.49,2017.12.25,1.51,None
3619,2018.01.26,1.49,2017.12.26,1.52,Down
3620,2018.01.27,1.49,2017.12.27,1.51,None
3621,2018.01.28,1.49,2017.12.28,1.55,Down
3622,2018.01.29,1.49,2017.12.29,1.58,Down
3623,2018.01.30,1.49,2017.12.30,1.58,Down
3624,2018.01.31,1.54,2017.12.31,1.58,Down
3625,2018.02.01,1.5,2018.01.01,1.58,Down
3626,2018.02.02,1.46,2018.01.02,1.52,Down
3627,2018.02.03,1.46,2018.01.03,1.5,Down
3628,2018.02.04,1.46,2018.01.04,1.48,None
3629,2018.02.05,1.48,2018.01.05,1.47,None
3630,2018.02.06,1.47,2018.01.06,1.47,Same
3631,2018.02.07,1.49,2018.01.07,1.47,None
3632,2018.02.08,1.47,2018.01.08,1.46,None
3633,2018.02.09,1.5,2018.01.09,1.49,None
3634,2018.02.10,1.5,2018.01.10,1.51,None
3635,2018.02.11,1.5,2018.01.11,1.5,Same
3636,2018.02.12,1.51,2018.01.12,1.5,None
3637,2018.02.13,1.51,2018.01.13,1.5,None
3638,2018.02.14,1.51,2018.01.14,1.5,None
3639,2018.02.15,1.51,2018.01.15,1.5,None
3640,2018.02.16,1.51,2018.01.16,1.5,None
3641,2018.02.17,1.51,2018.01.17,1.49,None
3642,2018.02.18,1.51,2018.01.18,1.49,None
3643,2018.02.19,1.5,2018.01.19,1.49,None
3644,2018.02.20,1.48,2018.01.20,1.49,None
3645,2018.02.21,1.48,2018.01.21,1.49,None
3646,2018.02.22,1.49,2018.01.22,1.49,Same
3647,2018.02.23,1.47,2018.01.23,1.49,None
3648,2018.02.24,1.47,2018.01.24,1.49,None
3649,2018.02.25,1.47,2018.01.25,1.49,None
3650,2018.02.26,1.48,2018.01.26,1.49,None
3651,2018.02.27,1.5,2018.01.27,1.49,None
3652,2018.02.28,1.51,2018.01.28,1.49,None
3653,2018.03.01,1.51,2018.02.01,1.5,None
3654,2018.03.02,1.5,2018.02.02,1.46,Up
3655,2018.03.03,1.5,2018.02.03,1.46,Up
3656,2018.03.04,1.5,2018.02.04,1.46,Up
3657,2018.03.05,1.46,2018.02.05,1.48,None
3658,2018.03.06,1.43,2018.02.06,1.47,Down
3659,2018.03.07,1.48,2018.02.07,1.49,None
3660,2018.03.08,1.5,2018.02.08,1.47,Up
3661,2018.03.09,1.49,2018.02.09,1.5,None
3662,2018.03.10,1.49,2018.02.10,1.5,None
3663,2018.03.11,1.49,2018.02.11,1.5,None
3664,2018.03.12,1.5,2018.02.12,1.51,None
3665,2018.03.13,1.5,2018.02.13,1.51,None
3666,2018.03.14,1.5,2018.02.14,1.51,None
3667,2018.03.15,1.49,2018.02.15,1.51,None
3668,2018.03.16,1.5,2018.02.16,1.51,None
3669,2018.03.17,1.5,2018.02.17,1.51,None
3670,2018.03.18,1.5,2018.02.18,1.51,None
3671,2018.03.19,1.5,2018.02.19,1.5,Same
3672,2018.03.20,1.49,2018.02.20,1.48,None
3673,2018.03.21,1.49,2018.02.21,1.48,None
3674,2018.03.22,1.5,2018.02.22,1.49,None
3675,2018.03.23,1.51,2018.02.23,1.47,Up
3676,2018.03.24,1.51,2018.02.24,1.47,Up
3677,2018.03.25,1.51,2018.02.25,1.47,Up
3678,2018.03.26,1.5,2018.02.26,1.48,None
3679,2018.03.27,1.48,2018.02.27,1.5,None
3680,2018.03.28,1.48,2018.02.28,1.51,Down
3681,2018.03.29,1.48,2018.02.28,1.51,Down
3682,2018.03.30,1.54,2018.02.28,1.51,Up
3683,2018.03.31,1.54,2018.02.28,1.51,Up
3684,2018.04.01,1.54,2018.03.01,1.51,Up
3685,2018.04.02,1.49,2018.03.02,1.5,None
3686,2018.04.03,1.44,2018.03.03,1.5,Down
3687,2018.04.04,1.46,2018.03.04,1.5,Down
3688,2018.04.05,1.46,2018.03.05,1.46,Same
3689,2018.04.06,1.44,2018.03.06,1.43,None
3690,2018.04.07,1.44,2018.03.07,1.48,Down
3691,2018.04.08,1.44,2018.03.08,1.5,Down
3692,2018.04.09,1.48,2018.03.09,1.49,None
3693,2018.04.10,1.49,2018.03.10,1.49,Same
3694,2018.04.11,1.48,2018.03.11,1.49,None
3695,2018.04.12,1.48,2018.03.12,1.5,None
3696,2018.04.13,1.49,2018.03.13,1.5,None
3697,2018.04.14,1.49,2018.03.14,1.5,None
3698,2018.04.15,1.49,2018.03.15,1.49,Same
3699,2018.04.16,1.46,2018.03.16,1.5,Down
3700,2018.04.17,1.47,2018.03.17,1.5,Down
3701,2018.04.18,1.47,2018.03.18,1.5,Down
3702,2018.04.19,1.47,2018.03.19,1.5,Down
3703,2018.04.20,1.47,2018.03.20,1.49,None
3704,2018.04.21,1.47,2018.03.21,1.49,None
3705,2018.04.22,1.47,2018.03.22,1.5,Down
3706,2018.04.23,1.47,2018.03.23,1.51,Down
3707,2018.04.24,1.48,2018.03.24,1.51,Down
3708,2018.04.25,1.48,2018.03.25,1.51,Down
3709,2018.04.26,1.48,2018.03.26,1.5,None
3710,2018.04.27,1.46,2018.03.27,1.48,None
3711,2018.04.28,1.46,2018.03.28,1.48,None
3712,2018.04.29,1.46,2018.03.29,1.48,None
3713,2018.04.30,1.51,2018.03.30,1.54,Down
3714,2018.05.01,1.51,2018.04.01,1.54,Down
3715,2018.05.02,1.5,2018.04.02,1.49,None
3716,2018.05.03,1.49,2018.04.03,1.44,Up
3717,2018.05.04,1.49,2018.04.04,1.46,Up
3718,2018.05.05,1.49,2018.04.05,1.46,Up
3719,2018.05.06,1.49,2018.04.06,1.44,Up
3720,2018.05.07,1.49,2018.04.07,1.44,Up
3721,2018.05.08,1.48,2018.04.08,1.44,Up
3722,2018.05.09,1.48,2018.04.09,1.48,Same
3723,2018.05.10,1.49,2018.04.10,1.49,Same
3724,2018.05.11,1.49,2018.04.11,1.48,None
3725,2018.05.12,1.49,2018.04.12,1.48,None
3726,2018.05.13,1.49,2018.04.13,1.49,Same
3727,2018.05.14,1.49,2018.04.14,1.49,Same
3728,2018.05.15,1.49,2018.04.15,1.49,Same
3729,2018.05.16,1.49,2018.04.16,1.46,Up
3730,2018.05.17,1.48,2018.04.17,1.47,None
3731,2018.05.18,1.49,2018.04.18,1.47,None
3732,2018.05.19,1.49,2018.04.19,1.47,None
3733,2018.05.20,1.49,2018.04.20,1.47,None
3734,2018.05.21,1.49,2018.04.21,1.47,None
3735,2018.05.22,1.49,2018.04.22,1.47,None
3736,2018.05.23,1.5,2018.04.23,1.47,Up
3737,2018.05.24,1.5,2018.04.24,1.48,None
3738,2018.05.25,1.51,2018.04.25,1.48,Up
3739,2018.05.26,1.51,2018.04.26,1.48,Up
3740,2018.05.27,1.51,2018.04.27,1.46,Up
3741,2018.05.28,1.51,2018.04.28,1.46,Up
3742,2018.05.29,1.5,2018.04.29,1.46,Up
3743,2018.05.30,1.52,2018.04.30,1.51,None
3744,2018.05.31,1.55,2018.04.30,1.51,Up
3745,2018.06.01,1.5,2018.05.01,1.51,None
3746,2018.06.02,1.5,2018.05.02,1.5,Same
3747,2018.06.03,1.5,2018.05.03,1.49,None
3748,2018.06.04,1.44,2018.05.04,1.49,Down
3749,2018.06.05,1.48,2018.05.05,1.49,None
3750,2018.06.06,1.48,2018.05.06,1.49,None
3751,2018.06.07,1.46,2018.05.07,1.49,Down
3752,2018.06.08,1.49,2018.05.08,1.48,None
3753,2018.06.09,1.49,2018.05.09,1.48,None
3754,2018.06.10,1.49,2018.05.10,1.49,Same
3755,2018.06.11,1.47,2018.05.11,1.49,None
3756,2018.06.12,1.47,2018.05.12,1.49,None
3757,2018.06.13,1.47,2018.05.13,1.49,None
3758,2018.06.14,1.49,2018.05.14,1.49,Same
3759,2018.06.15,1.49,2018.05.15,1.49,Same
3760,2018.06.16,1.49,2018.05.16,1.49,Same
3761,2018.06.17,1.49,2018.05.17,1.48,None
3762,2018.06.18,1.49,2018.05.18,1.49,Same
3763,2018.06.19,1.47,2018.05.19,1.49,None
3764,2018.06.20,1.49,2018.05.20,1.49,Same
3765,2018.06.21,1.49,2018.05.21,1.49,Same
3766,2018.06.22,1.5,2018.05.22,1.49,None
3767,2018.06.23,1.5,2018.05.23,1.5,Same
3768,2018.06.24,1.5,2018.05.24,1.5,Same
3769,2018.06.25,1.5,2018.05.25,1.51,None
3770,2018.06.26,1.46,2018.05.26,1.51,Down
3771,2018.06.27,1.49,2018.05.27,1.51,None
3772,2018.06.28,1.53,2018.05.28,1.51,None
3773,2018.06.29,1.57,2018.05.29,1.5,Up
3774,2018.06.30,1.57,2018.05.30,1.52,Up
3775,2018.07.01,1.57,2018.06.01,1.5,Up
3776,2018.07.02,1.53,2018.06.02,1.5,Up
3777,2018.07.03,1.47,2018.06.03,1.5,Down
3778,2018.07.04,1.46,2018.06.04,1.44,None
3779,2018.07.05,1.46,2018.06.05,1.48,None
3780,2018.07.06,1.43,2018.06.06,1.48,Down
3781,2018.07.07,1.43,2018.06.07,1.46,Down
3782,2018.07.08,1.43,2018.06.08,1.49,Down
3783,2018.07.09,1.49,2018.06.09,1.49,Same
3784,2018.07.10,1.49,2018.06.10,1.49,Same
3785,2018.07.11,1.48,2018.06.11,1.47,None
3786,2018.07.12,1.51,2018.06.12,1.47,Up
3787,2018.07.13,1.48,2018.06.13,1.47,None
3788,2018.07.14,1.48,2018.06.14,1.49,None
3789,2018.07.15,1.48,2018.06.15,1.49,None
3790,2018.07.16,1.49,2018.06.16,1.49,Same
3791,2018.07.17,1.47,2018.06.17,1.49,None
3792,2018.07.18,1.48,2018.06.18,1.49,None
3793,2018.07.19,1.48,2018.06.19,1.47,None
3794,2018.07.20,1.48,2018.06.20,1.49,None
3795,2018.07.21,1.48,2018.06.21,1.49,None
3796,2018.07.22,1.48,2018.06.22,1.5,None
3797,2018.07.23,1.48,2018.06.23,1.5,None
3798,2018.07.24,1.5,2018.06.24,1.5,Same
3799,2018.07.25,1.5,2018.06.25,1.5,Same
3800,2018.07.26,1.5,2018.06.26,1.46,Up
3801,2018.07.27,1.49,2018.06.27,1.49,Same
3802,2018.07.28,1.49,2018.06.28,1.53,Down
3803,2018.07.29,1.49,2018.06.29,1.57,Down
3804,2018.07.30,1.49,2018.06.30,1.57,Down
3805,2018.07.31,1.52,2018.06.30,1.57,Down
3806,2018.08.01,1.5,2018.07.01,1.57,Down
3807,2018.08.02,1.49,2018.07.02,1.53,Down
3808,2018.08.03,1.49,2018.07.03,1.47,None
3809,2018.08.04,1.49,2018.07.04,1.46,Up
3810,2018.08.05,1.49,2018.07.05,1.46,Up
3811,2018.08.06,1.49,2018.07.06,1.43,Up
3812,2018.08.07,1.44,2018.07.07,1.43,None
3813,2018.08.08,1.48,2018.07.08,1.43,Up
3814,2018.08.09,1.49,2018.07.09,1.49,Same
3815,2018.08.10,1.48,2018.07.10,1.49,None
3816,2018.08.11,1.48,2018.07.11,1.48,Same
3817,2018.08.12,1.48,2018.07.12,1.51,Down
3818,2018.08.13,1.49,2018.07.13,1.48,None
3819,2018.08.14,1.49,2018.07.14,1.48,None
3820,2018.08.15,1.49,2018.07.15,1.48,None
3821,2018.08.16,1.49,2018.07.16,1.49,Same
3822,2018.08.17,1.49,2018.07.17,1.47,None
3823,2018.08.18,1.49,2018.07.18,1.48,None
3824,2018.08.19,1.49,2018.07.19,1.48,None
3825,2018.08.20,1.5,2018.07.20,1.48,None
3826,2018.08.21,1.49,2018.07.21,1.48,None
3827,2018.08.22,1.49,2018.07.22,1.48,None
3828,2018.08.23,1.5,2018.07.23,1.48,None
3829,2018.08.24,1.48,2018.07.24,1.5,None
3830,2018.08.25,1.48,2018.07.25,1.5,None
3831,2018.08.26,1.48,2018.07.26,1.5,None
3832,2018.08.27,1.49,2018.07.27,1.49,Same
3833,2018.08.28,1.49,2018.07.28,1.49,Same
3834,2018.08.29,1.49,2018.07.29,1.49,Same
3835,2018.08.30,1.51,2018.07.30,1.49,None
3836,2018.08.31,1.55,2018.07.31,1.52,Up
3837,2018.09.01,1.55,2018.08.01,1.5,Up
3838,2018.09.02,1.55,2018.08.02,1.49,Up
3839,2018.09.03,1.54,2018.08.03,1.49,Up
3840,2018.09.04,1.45,2018.08.04,1.49,Down
3841,2018.09.05,1.49,2018.08.05,1.49,Same
3842,2018.09.06,1.51,2018.08.06,1.49,None
3843,2018.09.07,1.64,2018.08.07,1.44,Up
3844,2018.09.08,1.64,2018.08.08,1.48,Up
3845,2018.09.09,1.64,2018.08.09,1.49,Up
3846,2018.09.10,1.55,2018.08.10,1.48,Up
3847,2018.09.11,1.52,2018.08.11,1.48,Up
3848,2018.09.12,1.51,2018.08.12,1.48,Up
3849,2018.09.13,1.52,2018.08.13,1.49,Up
3850,2018.09.14,1.51,2018.08.14,1.49,None
3851,2018.09.15,1.51,2018.08.15,1.49,None
3852,2018.09.16,1.51,2018.08.16,1.49,None
3853,2018.09.17,1.51,2018.08.17,1.49,None
3854,2018.09.18,1.51,2018.08.18,1.49,None
3855,2018.09.19,1.51,2018.08.19,1.49,None
3856,2018.09.20,1.55,2018.08.20,1.5,Up
3857,2018.09.21,1.6,2018.08.21,1.49,Up
3858,2018.09.22,1.6,2018.08.22,1.49,Up
3859,2018.09.23,1.6,2018.08.23,1.5,Up
3860,2018.09.24,1.6,2018.08.24,1.48,Up
3861,2018.09.25,1.6,2018.08.25,1.48,Up
3862,2018.09.26,1.6,2018.08.26,1.48,Up
3863,2018.09.27,1.59,2018.08.27,1.49,Up
3864,2018.09.28,1.65,2018.08.28,1.49,Up
3865,2018.09.29,1.65,2018.08.29,1.49,Up
3866,2018.09.30,1.65,2018.08.30,1.51,Up
3867,2018.10.01,1.55,2018.09.01,1.55,Same
3868,2018.10.02,1.51,2018.09.02,1.55,Down
3869,2018.10.03,1.51,2018.09.03,1.54,Down
3870,2018.10.04,1.5,2018.09.04,1.45,Up
3871,2018.10.05,1.5,2018.09.05,1.49,None
3872,2018.10.06,1.5,2018.09.06,1.51,None
