word,up,down,total,polar_score,polarity
위험/NNG;회피/NNG;강화/NNG,24,11,35,1.977558148796017,Hawkish
전망/NNG;물가/NNG;안정/NNG,12,8,20,1.3595712272972615,Hawkish
힘쓸/VV,11,7,18,1.424312714311417,Hawkish
기술적분석/NNG,17,11,28,1.4007703553971786,Hawkish
유스/NNG,18,9,27,1.812761636396349,Hawkish
만드/VV,150,102,252,1.332912967938492,Hawkish
대출기업/NNG,28,9,37,2.819851434394321,Hawkish
기대/NNG;약화/NNG,60,38,98,1.431127607681328,Hawkish
경제/NNG;하방/NNG;압력/NNG,11,6,17,1.661698166696653,Hawkish
소득세/NNG,239,118,357,1.8358052165200314,Hawkish
마지노선/NNG,29,18,47,1.460280207097059,Hawkish
진실/NNG,38,12,50,2.870205924294219,Hawkish
위험자산/NNG;선호/NNG;약화/NNG,13,6,19,1.9638251060960445,Hawkish
메디컬/NNG,30,13,43,2.091648041995787,Hawkish
불사/NNG,20,5,25,3.625523272792698,Hawkish
성장국면/NNG,25,15,40,1.5106346969969575,Hawkish
스톱/NNG,54,20,74,2.447228209135071,Hawkish
재정/NNG;적자/NNG;증가/NNG,14,9,23,1.4099257171971604,Hawkish
큰정부/NNG,15,5,20,2.719142454594523,Hawkish
단기성/NNG,175,62,237,2.558332954591621,Hawkish
문전/NNG,14,7,21,1.812761636396349,Hawkish
현금/NNG;확보/NNG,37,25,62,1.3414436109332981,Hawkish
보급/NNG,95,56,151,1.537610316586189,Hawkish
굉굉/NNG,21,1,22,19.033997182161663,Hawkish
원천징수/NNG,26,12,38,1.9638251060960445,Hawkish
상승률/NNG;하락/NNG,30,6,36,4.531904090990872,Hawkish
재재/MAG,39,22,61,1.606765995896764,Hawkish
청산결제/NNG,18,3,21,5.438284909189047,Hawkish
널널/NNG,15,3,18,4.531904090990872,Hawkish
블랙먼데이/NNG,12,5,17,2.1753139636756185,Hawkish
유동성/NNG;위축/NNG,20,12,32,1.5106346969969575,Hawkish
대출/NNG;축소/NNG,26,12,38,1.9638251060960445,Hawkish
자금/NNG;조달/NNG;비용/NNG;증가/NNG,17,6,23,2.5680789848948273,Hawkish
종착지/NNG,14,9,23,1.4099257171971604,Hawkish
든든/NNG,64,36,100,1.6113436767967546,Hawkish
전망/NNG;밑돌/VV,30,17,47,1.5994955615261899,Hawkish
예정이율/NNG,92,2,94,41.693517637116024,Hawkish
소리/NNG,46,27,73,1.544204356930223,Hawkish
똑같/VA,22,13,35,1.5338752307969103,Hawkish
금리/NNG;낙폭/NNG;확대/NNG,31,19,50,1.4788318612707056,Hawkish
기업분석/NNG,97,43,140,2.0446264968656496,Hawkish
정책/NNG;지지/NNG,12,5,17,2.1753139636756185,Hawkish
중개업소/NNG,19,12,31,1.4351029621471094,Hawkish
수요예측/NNG;흥행/NNG;성공/NNG,16,9,25,1.6113436767967546,Hawkish
판매가격/NNG;상승/NNG,13,8,21,1.4728688295720334,Hawkish
금리/NNG;인상/NNG;종료/NNG,74,36,110,1.8631161262962475,Hawkish
파동/NNG,27,11,38,2.224752917395519,Hawkish
정렬/NNG,22,5,27,3.988075600071967,Hawkish
수성/NNG,32,13,45,2.2310912447955062,Hawkish
들어옴/VV,13,4,17,2.9457376591440667,Hawkish
실업자/NNG,194,93,287,1.8907298788219984,Hawkish
입양/NNG,13,6,19,1.9638251060960445,Hawkish
매주/MAG,17,11,28,1.4007703553971786,Hawkish
유사점/NNG,17,9,26,1.7120526565965517,Hawkish
로스쿨/NNG,17,4,21,3.852118477342241,Hawkish
통화/NNG;긴축/NNG,175,99,274,1.602188314996773,Hawkish
정치/NNG;불확실성/NNG;완화/NNG,13,4,17,2.9457376591440667,Hawkish
대담/NNG,130,85,215,1.3862294866560314,Hawkish
다루/VV,53,31,84,1.549618818209782,Hawkish
제하/NNG,27,13,40,1.8824832377962084,Hawkish
안보/NNG,128,88,216,1.3183720991973447,Hawkish
실탄/NNG,40,8,48,4.5319040909908725,Hawkish
물가/NNG;상승/NNG;가속/NNG,16,3,19,4.834031030390264,Hawkish
공포/NNG,208,85,293,2.2179671786496504,Hawkish
부드럽/VA,12,8,20,1.3595712272972615,Hawkish
벌거벗/VV,18,1,19,16.31485472756714,Hawkish
관해서/VV,43,17,60,2.2926103048542057,Hawkish
금리/NNG;되돌/VV,46,28,74,1.4890542013255725,Hawkish
환하/VA,34,22,56,1.4007703553971786,Hawkish
무화/NNG,55,30,85,1.661698166696653,Hawkish
투자/NNG;부진/NNG,28,19,47,1.3357191005025728,Hawkish
하나/NNG,13,4,17,2.9457376591440667,Hawkish
수입/NNG;늘/VV,15,10,25,1.3595712272972615,Hawkish
객관/NNG,40,25,65,1.4502093091170791,Hawkish
허물/VV,13,4,17,2.9457376591440667,Hawkish
상승률/NNG;내리/VV,14,4,18,3.1723328636936103,Hawkish
우려/NNG;줄/VV,26,16,42,1.4728688295720334,Hawkish
산탄데르은행/NNG,11,7,18,1.424312714311417,Hawkish
장마/VV,19,2,21,8.610617772882657,Hawkish
하향/NNG;등급/NNG;하향/NNG,13,7,20,1.6832786623680382,Hawkish
본토/NNG,194,114,308,1.5424375327232092,Hawkish
한미/NNG;금리/NNG;역전폭/NNG;확대/NNG,16,10,26,1.4502093091170791,Hawkish
환전/NNG,62,32,94,1.756112835258963,Hawkish
건당/NNG,18,9,27,1.812761636396349,Hawkish
주택비중/NNG,25,2,27,11.32976022747718,Hawkish
가격/NNG;모멘텀/NNG,15,4,19,3.398928068243154,Hawkish
임시직/NNG,49,19,68,2.3375084258795025,Hawkish
재정계획/NNG,13,6,19,1.9638251060960445,Hawkish
출자금/NNG,26,18,44,1.309216737397363,Hawkish
액체/NNG,22,13,35,1.5338752307969103,Hawkish
건의/NNG,36,19,55,1.7173531292175939,Hawkish
블링/NNG,17,3,20,5.136157969789655,Hawkish
인플레이션/NNG;불확실성/NNG,34,18,52,1.7120526565965517,Hawkish
fed/NNG;매파/NNG,324,198,522,1.4831686115970129,Hawkish
대출자산/NNG,123,81,204,1.3763560572638946,Hawkish
역축/NNG,242,159,401,1.3795230063142028,Hawkish
물가/NNG;긴축/NNG,14,7,21,1.812761636396349,Hawkish
해해해/MAG,25,15,40,1.5106346969969575,Hawkish
해고/NNG,189,99,288,1.730363380196515,Hawkish
중대형/NNG,33,22,55,1.3595712272972618,Hawkish
긴축/NNG;경계/NNG;완화/NNG,13,9,22,1.309216737397363,Hawkish
가격/NNG;압력/NNG,25,9,34,2.5177244949949293,Hawkish
연고/NNG,12,7,19,1.5537956883397277,Hawkish
재정법/NNG,16,7,23,2.0717275844529706,Hawkish
개수/NNG,31,21,52,1.3379907316258763,Hawkish
물가/NNG;상승/NNG;둔화/NNG,82,53,135,1.4023250394764206,Hawkish
농축수산물/NNG,233,134,367,1.5760203779117512,Hawkish
이혼/NNG,14,6,20,2.1148885757957405,Hawkish
토건/NNG,13,4,17,2.9457376591440667,Hawkish
조정장/NNG,19,10,29,1.7221235545765314,Hawkish
해상/NNG,70,38,108,1.6696488756282162,Hawkish
수출/NNG;증가/NNG,101,69,170,1.3267313425799365,Hawkish
고정비/NNG;부담/NNG,24,12,36,1.8127616363963488,Hawkish
앞당기/VV,235,155,390,1.3741902727520712,Hawkish
유통통화/NNG,132,80,212,1.495528350026988,Hawkish
재점검/NNG,45,25,70,1.6314854727567139,Hawkish
부동산/NNG;경기/NNG;하락/NNG,12,5,17,2.1753139636756185,Hawkish
자산부채/NNG,259,113,372,2.0774569195869663,Hawkish
돋보일/VV,11,7,18,1.424312714311417,Hawkish
국고채/NNG;발행/NNG;증가/NNG,16,10,26,1.4502093091170791,Hawkish
스왑레이트/NNG;하락/NNG,13,8,21,1.4728688295720334,Hawkish
징후/NNG,243,168,411,1.3110151120366451,Hawkish
선고/NNG,26,16,42,1.4728688295720334,Hawkish
봐서/VV,23,14,37,1.4890542013255725,Hawkish
머크/NNG,24,10,34,2.1753139636756185,Hawkish
갈무리/NNG,16,9,25,1.6113436767967546,Hawkish
단축/NNG,80,48,128,1.5106346969969575,Hawkish
범야/NNG,18,7,25,2.3306935325095917,Hawkish
제3자배정/NNG,13,7,20,1.6832786623680382,Hawkish
중흥/NNG,15,5,20,2.719142454594523,Hawkish
이피/NNG,33,19,52,1.574240368449461,Hawkish
등급평가/NNG,21,12,33,1.5861664318468052,Hawkish
분할매수/NNG,100,40,140,2.2659520454954363,Hawkish
후장/NNG,18,11,29,1.4831686115970129,Hawkish
조류/NNG,76,9,85,7.6538824647845844,Hawkish
채권시장/NNG;우려/NNG,16,11,27,1.3183720991973447,Hawkish
덜/MAG;매파/NNG,15,8,23,1.699464034121577,Hawkish
자동차보험료/NNG,36,14,50,2.3306935325095917,Hawkish
육군/NNG,23,6,29,3.474459803093002,Hawkish
높/VA;하락/NNG,16,10,26,1.4502093091170791,Hawkish
맞물릴/VV,25,9,34,2.5177244949949293,Hawkish
영토/NNG,61,21,82,2.6328204719089827,Hawkish
원유/NNG;수요/NNG;감소/NNG,13,6,19,1.9638251060960445,Hawkish
내수/NNG;확대/NNG,14,6,20,2.1148885757957405,Hawkish
역습/NNG,21,14,35,1.3595712272972618,Hawkish
식품기업/NNG,15,5,20,2.719142454594523,Hawkish
주머니/NNG,12,6,18,1.8127616363963488,Hawkish
청구자/NNG,140,52,192,2.4402560489950846,Hawkish
기분/NNG,24,12,36,1.8127616363963488,Hawkish
칸다/VV,20,6,26,3.021269393993915,Hawkish
소득세법/NNG,14,5,19,2.5378662909548884,Hawkish
재형/NNG,109,32,141,3.0873596619875316,Hawkish
감축목표/NNG,24,13,37,1.6733184335966296,Hawkish
조건부/NNG,284,196,480,1.3133273080014365,Hawkish
주식회사/NNG,61,13,74,4.253017685391434,Hawkish
챌린저/NNG,30,15,45,1.8127616363963488,Hawkish
강하/VA;긴축/NNG,40,16,56,2.2659520454954363,Hawkish
획기적으로/MAG,17,9,26,1.7120526565965517,Hawkish
둘지/VV,12,6,18,1.8127616363963488,Hawkish
내국인/NNG,25,17,42,1.332912967938492,Hawkish
냉각/NNG,138,82,220,1.5253725964798548,Hawkish
주택/NNG;경기/NNG;부진/NNG,13,7,20,1.6832786623680382,Hawkish
월별/NNG,441,270,711,1.480422003057018,Hawkish
내수/NNG;모멘텀/NNG,14,4,18,3.1723328636936103,Hawkish
최종재/NNG,16,10,26,1.4502093091170791,Hawkish
퇴직/NNG,61,41,102,1.3485178026850888,Hawkish
찬바람/NNG,16,10,26,1.4502093091170791,Hawkish
부동산/NNG;pf/NNG;부실/NNG;우려/NNG,19,12,31,1.4351029621471094,Hawkish
수출/NNG;견조/NNG,16,10,26,1.4502093091170791,Hawkish
전망/NNG;어렵/VA,12,8,20,1.3595712272972615,Hawkish
업무지구/NNG,13,7,20,1.6832786623680382,Hawkish
마감일/NNG,15,7,22,1.9422446104246596,Hawkish
대출/NNG;증가/NNG;둔화/NNG,28,9,37,2.819851434394321,Hawkish
미침/VV,37,22,59,1.5243677396969297,Hawkish
잠재/NNG;성장/NNG,30,18,48,1.5106346969969573,Hawkish
후계/NNG,23,9,32,2.3163065353953347,Hawkish
안정성/NNG;개선/NNG,12,8,20,1.3595712272972615,Hawkish
입법/NNG,83,49,132,1.5352981206213976,Hawkish
시퀘스터/NNG,68,6,74,10.27231593957931,Hawkish
공습/NNG,195,81,276,2.182027895662272,Hawkish
회전기/NNG,29,1,30,26.28504372774706,Hawkish
분양대금/NNG,19,11,30,1.5655668677968468,Hawkish
저장/NNG,81,54,135,1.3595712272972618,Hawkish
약국/NNG,41,22,63,1.689164252096598,Hawkish
공시기준/NNG,42,24,66,1.5861664318468052,Hawkish
고교/NNG,12,5,17,2.1753139636756185,Hawkish
가격/NNG;위험/NNG,13,6,19,1.9638251060960445,Hawkish
치도/NNG,13,5,18,2.3565901273152536,Hawkish
제조업/NNG;위축/NNG,22,9,31,2.2155975555955374,Hawkish
상호저축은행/NNG,57,29,86,1.781507125423998,Hawkish
오해/NNG,59,38,97,1.4072754808866392,Hawkish
다중채무자/NNG,49,19,68,2.3375084258795025,Hawkish
외시/NNG,18,7,25,2.3306935325095917,Hawkish
인플레이션/NNG;지표/NNG;둔화/NNG,16,8,24,1.8127616363963488,Hawkish
살아남/VV,26,18,44,1.309216737397363,Hawkish
동반자/NNG,12,7,19,1.5537956883397277,Hawkish
거래금액/NNG,459,318,777,1.3082666526822706,Hawkish
상담/NNG,42,26,68,1.464153629397051,Hawkish
전차/NNG,19,4,23,4.3053088864413285,Hawkish
녹색금융/NNG,49,24,73,1.8505275038212727,Hawkish
공직자/NNG,23,9,32,2.3163065353953347,Hawkish
통화정책/NNG;불확실성/NNG;높/VA,12,6,18,1.8127616363963488,Hawkish
신계약비/NNG,16,2,18,7.251046545585395,Hawkish
케어/NNG,47,22,69,1.9363590206961,Hawkish
분기점/NNG,26,16,42,1.4728688295720334,Hawkish
돌려놓/VV,11,6,17,1.661698166696653,Hawkish
돌연/MAG,42,10,52,3.8067994364323328,Hawkish
전경련/NNG,14,9,23,1.4099257171971604,Hawkish
밀레니얼세대/NNG,32,13,45,2.2310912447955062,Hawkish
언덕/NNG,13,9,22,1.309216737397363,Hawkish
경매시장/NNG,12,5,17,2.1753139636756185,Hawkish
메디케이드/NNG,16,10,26,1.4502093091170791,Hawkish
신용카드사/NNG,50,26,76,1.7430400349964892,Hawkish
강력히/MAG,31,18,49,1.560989186896856,Hawkish
해설/NNG,15,9,24,1.5106346969969573,Hawkish
월부/NNG,39,17,56,2.079344229984047,Hawkish
주권/NNG,45,17,62,2.399243342289285,Hawkish
고정이하여신비율/NNG,149,73,222,1.8500101631716164,Hawkish
위태/NNG,34,21,55,1.467473705654187,Hawkish
지루/NNG,25,16,41,1.4162200284346476,Hawkish
공자/NNG,16,6,22,2.417015515195132,Hawkish
실적/NNG;양호/NNG,27,10,37,2.447228209135071,Hawkish
포스트/NNG,82,50,132,1.486464541845006,Hawkish
통화/NNG;증가/NNG,24,15,39,1.4502093091170791,Hawkish
진도/NNG,95,31,126,2.7776186364137603,Hawkish
도착/NNG,42,25,67,1.522719774572933,Hawkish
심심/NNG,192,129,321,1.349031915457748,Hawkish
야성적충동/NNG,16,1,17,14.50209309117079,Hawkish
사무실/NNG,80,31,111,2.3390472727694824,Hawkish
과도/NNG;스프레드/NNG;축소/NNG,15,4,19,3.398928068243154,Hawkish
근원/NNG;pce/NNG;물가/NNG;오르/VV,13,6,19,1.9638251060960445,Hawkish
탄소중립/NNG,135,77,212,1.5891092267110851,Hawkish
fed/NNG;매파/NNG;통화/NNG;긴축/NNG;선호/NNG,53,25,78,1.9215273345801298,Hawkish
높/VA;재무/NNG;부담/NNG,12,5,17,2.1753139636756185,Hawkish
랜드/NNG,32,22,54,1.3183720991973447,Hawkish
하하하하/MAG,28,15,43,1.6919108606365922,Hawkish
수일/NNG,19,7,26,2.460176506537902,Hawkish
단리/NNG,89,39,128,2.068407508195834,Hawkish
회견/NNG,70,17,87,3.732156310227777,Hawkish
이칭/NNG,17,5,22,3.081694781873793,Hawkish
빅스/NNG,44,11,55,3.6255232727926976,Hawkish
금리/NNG;전고점/NNG,12,8,20,1.3595712272972615,Hawkish
금리/NNG;하락/NNG;압력/NNG,46,30,76,1.389783921237201,Hawkish
완만/NNG;금리/NNG;상승/NNG,14,8,22,1.5861664318468052,Hawkish
총자산회전율/NNG,20,13,33,1.3944320279971913,Hawkish
인상/NNG;인하/NNG;인상/NNG,14,8,22,1.5861664318468052,Hawkish
올올/MAG,53,9,62,5.33757592938925,Hawkish
황이/NNG,26,15,41,1.5710600848768357,Hawkish
최대금액/NNG,11,6,17,1.661698166696653,Hawkish
자수/NNG,450,310,760,1.315714090932834,Hawkish
직책/NNG,94,46,140,1.8521694980571393,Hawkish
투자성향/NNG,45,23,68,1.7733537747355588,Hawkish
fed/NNG;금리/NNG;인상/NNG;종료/NNG,35,21,56,1.5106346969969573,Hawkish
실성/NNG,33,22,55,1.3595712272972618,Hawkish
품목/NNG,587,386,973,1.378356321974944,Hawkish
려로/NNG,15,9,24,1.5106346969969573,Hawkish
당년/NNG,15,2,17,6.797856136486308,Hawkish
주관사/NNG,626,435,1061,1.304354924579442,Hawkish
부족액/NNG,38,12,50,2.870205924294219,Hawkish
시야/NNG,33,17,50,1.7594451176788093,Hawkish
맞춤/VV,14,7,21,1.812761636396349,Hawkish
국채입찰/NNG;호조/NNG,20,10,30,1.812761636396349,Hawkish
총통/NNG,36,9,45,3.625523272792698,Hawkish
회자/NNG,31,18,49,1.560989186896856,Hawkish
전설/NNG,20,8,28,2.2659520454954363,Hawkish
특별회계/NNG,27,9,36,2.7191424545945235,Hawkish
주택/NNG;대출/NNG;증가/NNG,25,7,32,3.237074350707766,Hawkish
금방/MAG,21,11,32,1.7303633801965148,Hawkish
발톱/NNG,16,7,23,2.0717275844529706,Hawkish
공급계획/NNG,13,4,17,2.9457376591440667,Hawkish
유류/NNG,24,13,37,1.6733184335966296,Hawkish
좀비기업/NNG,52,11,63,4.28470932239137,Hawkish
특이점/NNG,14,9,23,1.4099257171971604,Hawkish
목표제/NNG,96,59,155,1.4747891279156735,Hawkish
저감/NNG,28,11,39,2.3071511735953534,Hawkish
외국인지분율/NNG,27,9,36,2.7191424545945235,Hawkish
이체/NNG,40,27,67,1.3427863973306289,Hawkish
청구/NNG,90,54,144,1.5106346969969573,Hawkish
비수기/NNG,72,46,118,1.418683019788447,Hawkish
금리/NNG;밀/VV;오르/VV,15,8,23,1.699464034121577,Hawkish
장마/NNG,52,26,78,1.8127616363963488,Hawkish
암호/NNG,15,4,19,3.398928068243154,Hawkish
인원/NNG,88,59,147,1.3518900339227007,Hawkish
질의/NNG,158,91,249,1.5737161458825446,Hawkish
확고히/MAG,42,11,53,3.4607267603930296,Hawkish
덕분/NNG,147,93,240,1.432666454571308,Hawkish
채용계획/NNG,26,5,31,4.713180254630507,Hawkish
긴축/NNG;우려/NNG,65,45,110,1.3092167373973629,Hawkish
투자비/NNG,19,12,31,1.4351029621471094,Hawkish
토빈세/NNG,54,16,70,3.0590352614188387,Hawkish
방위비/NNG,12,7,19,1.5537956883397277,Hawkish
세수/NNG,567,247,814,2.080639368090546,Hawkish
통화정책/NNG;불확실성/NNG;확대/NNG,15,6,21,2.265952045495436,Hawkish
주유소/NNG,57,32,89,1.6144908324154983,Hawkish
소비/NNG;증가/NNG,51,35,86,1.3207263350887684,Hawkish
z세대/NNG,40,12,52,3.021269393993915,Hawkish
정식/NNG,42,19,61,2.0035786507538593,Hawkish
국세청/NNG,20,12,32,1.5106346969969575,Hawkish
스핀/NNG,14,4,18,3.1723328636936103,Hawkish
라이트/NNG,15,8,23,1.699464034121577,Hawkish
물러난/VV,13,9,22,1.309216737397363,Hawkish
에스에프/NNG,13,5,18,2.3565901273152536,Hawkish
기대/NNG;확대/NNG,63,39,102,1.464153629397051,Hawkish
도발/NNG,76,33,109,2.0874224903957956,Hawkish
승연/NNG,27,15,42,1.631485472756714,Hawkish
스왑레이트/NNG,146,94,240,1.4077829729461007,Hawkish
인하/NNG;기대/NNG;차단/NNG,25,14,39,1.618537175353883,Hawkish
속도조절/NNG,689,339,1028,1.8421722234175288,Hawkish
채발/NNG,137,76,213,1.6338706854361829,Hawkish
기대/NNG;인플레이션/NNG;높/VA,47,20,67,2.12999492276571,Hawkish
성패/NNG,12,8,20,1.3595712272972615,Hawkish
장기추세/NNG,138,57,195,2.1943956651113696,Hawkish
내수/NNG;둔화/NNG,26,17,43,1.3862294866560314,Hawkish
구차/NNG,70,42,112,1.5106346969969573,Hawkish
물가/NNG;금리/NNG;인상/NNG,12,7,19,1.5537956883397277,Hawkish
물가/NNG;상방/NNG,18,11,29,1.4831686115970129,Hawkish
시공/NNG,73,49,122,1.3503224434380967,Hawkish
지표/NNG;둔화/NNG,61,41,102,1.3485178026850888,Hawkish
국방/NNG,106,67,173,1.4339756228209926,Hawkish
점포/NNG,61,38,99,1.454979734476017,Hawkish
자세히/MAG,36,16,52,2.0393568409458926,Hawkish
인플레이션/NNG;우려/NNG;크/VV,20,11,31,1.647965123996681,Hawkish
밑돈/NNG,100,40,140,2.2659520454954363,Hawkish
분양률/NNG,105,32,137,2.97406205971276,Hawkish
가계/NNG;대출/NNG;높/VA;증가/NNG,14,5,19,2.5378662909548884,Hawkish
위탁관리/NNG,47,10,57,4.25998984553142,Hawkish
통화정책/NNG;불확실성/NNG,56,32,88,1.5861664318468052,Hawkish
코발트/NNG,32,4,36,7.251046545585395,Hawkish
간간/NNG,323,131,454,2.234816826549697,Hawkish
전망/NNG;불확실성/NNG;높/VA,43,15,58,2.5982916788347667,Hawkish
근근/MAG,199,100,299,1.8036978282143672,Hawkish
속보/NNG,146,90,236,1.4703511050770384,Hawkish
역임/NNG,48,31,79,1.4034283636616893,Hawkish
파고/NNG,117,63,180,1.6832786623680382,Hawkish
석유기업/NNG,26,12,38,1.9638251060960445,Hawkish
부정부패/NNG,13,8,21,1.4728688295720334,Hawkish
트렌드분석/NNG,24,1,25,21.753139636756185,Hawkish
세목/NNG,25,4,29,5.66488011373859,Hawkish
미/NNG;fed/NNG;매파/NNG,31,9,40,3.121978373793712,Hawkish
한하/VV,611,403,1014,1.3741902727520712,Hawkish
퀀트/NNG,50,24,74,1.8882933712461967,Hawkish
본예산/NNG,43,17,60,2.2926103048542057,Hawkish
인상기/NNG,437,270,707,1.466994139083712,Hawkish
띄우/VV,18,11,29,1.4831686115970129,Hawkish
fed/NNG;긴축/NNG;우려/NNG,19,8,27,2.1526544432206642,Hawkish
부동/NNG,131,75,206,1.5831451624528112,Hawkish
누락/NNG,13,5,18,2.3565901273152536,Hawkish
인플레이션/NNG;억제/NNG,52,17,69,2.772458973312063,Hawkish
인상/NNG;효과/NNG,82,56,138,1.327200483790184,Hawkish
재매입/NNG,23,8,31,2.6058448523197515,Hawkish
소매/NNG;판매/NNG;부진/NNG,26,13,39,1.8127616363963488,Hawkish
브루킹스연구소/NNG,13,9,22,1.309216737397363,Hawkish
입찰공고/NNG,17,1,18,15.408473909368965,Hawkish
긴축/NNG;효과/NNG,100,43,143,2.1078623679027313,Hawkish
금융거래세/NNG,26,5,31,4.713180254630507,Hawkish
불불/MAG,180,100,280,1.6314854727567139,Hawkish
롱심리/NNG,29,19,48,1.3834233540919505,Hawkish
산원/NNG,89,34,123,2.3725850829305153,Hawkish
인플레이션갭/NNG,141,87,228,1.4689620157004897,Hawkish
벌어들인/VV,31,13,44,2.1613696433956466,Hawkish
盲人/NNG,31,1,32,28.097805364143408,Hawkish
리스크오프/NNG,19,13,32,1.3247104265973317,Hawkish
엑손/NNG,16,9,25,1.6113436767967546,Hawkish
인상/NNG;파급효과/NNG,53,31,84,1.549618818209782,Hawkish
인인/NNG,1977,892,2869,2.008873181141021,Hawkish
순항미사일/NNG,18,12,30,1.3595712272972618,Hawkish
나온다는/VV,11,7,18,1.424312714311417,Hawkish
유동성/NNG;축소/NNG,39,23,62,1.5369066047708175,Hawkish
보험증권/NNG,24,15,39,1.4502093091170791,Hawkish
감감/NNG,24,16,40,1.3595712272972615,Hawkish
약본/NNG,46,8,54,5.211689704639503,Hawkish
소매/NNG;판매/NNG;감소/NNG,20,8,28,2.2659520454954363,Hawkish
물가/NNG;상승률/NNG;오르/VV,12,6,18,1.8127616363963488,Hawkish
평화협정/NNG,14,4,18,3.1723328636936103,Hawkish
양가/NNG,16,2,18,7.251046545585395,Hawkish
높/VA;인하/NNG,24,10,34,2.1753139636756185,Hawkish
인질/NNG,22,11,33,1.8127616363963488,Hawkish
유통망/NNG,13,4,17,2.9457376591440667,Hawkish
경기/NNG;지표/NNG;개선/NNG,15,9,24,1.5106346969969573,Hawkish
긴축/NNG,6192,3587,9779,1.5646250421753822,Hawkish
화인/NNG,11,6,17,1.661698166696653,Hawkish
역송금/NNG,64,36,100,1.6113436767967546,Hawkish
위험/NNG;아니/VCN,18,10,28,1.631485472756714,Hawkish
계절/NNG,25,7,32,3.237074350707766,Hawkish
둔화/NNG;우려/NNG,26,6,32,3.927650212192089,Hawkish
엘에스엠/NNG,92,54,146,1.544204356930223,Hawkish
국도/NNG,29,19,48,1.3834233540919505,Hawkish
신용시장/NNG,103,68,171,1.3729003569766465,Hawkish
걸리/VV,564,258,822,1.9813906258285674,Hawkish
청담/NNG,20,3,23,6.04253878798783,Hawkish
준공/NNG,326,95,421,3.1103173340274193,Hawkish
경영인/NNG,11,6,17,1.661698166696653,Hawkish
건설/NNG;안정/NNG,13,4,17,2.9457376591440667,Hawkish
표한/VV,18,11,29,1.4831686115970129,Hawkish
강하/VA;매파/NNG,12,7,19,1.5537956883397277,Hawkish
자산/NNG;축소/NNG,51,35,86,1.3207263350887684,Hawkish
유가상승/NNG,98,61,159,1.4561527898921491,Hawkish
버튼/NNG,12,7,19,1.5537956883397277,Hawkish
주택보급률/NNG,16,1,17,14.50209309117079,Hawkish
공공요금/NNG;인상/NNG,50,21,71,2.1580495671385105,Hawkish
인상/NNG;배제/NNG,14,9,23,1.4099257171971604,Hawkish
물가/NNG;우려/NNG;완화/NNG,12,5,17,2.1753139636756185,Hawkish
식료품/NNG;가격/NNG;상승/NNG,12,5,17,2.1753139636756185,Hawkish
내수/NNG;부진/NNG,107,63,170,1.5394086912254707,Hawkish
신화/NNG,38,26,64,1.3247104265973317,Hawkish
수위/NNG,91,58,149,1.4220802492419633,Hawkish
침체/NNG;우려/NNG,19,13,32,1.3247104265973317,Hawkish
전망/NNG;부진/NNG,21,9,30,2.1148885757957405,Hawkish
적기시정조치/NNG,15,9,24,1.5106346969969573,Hawkish
연안/NNG,15,8,23,1.699464034121577,Hawkish
이해관계자/NNG,55,36,91,1.384748472247211,Hawkish
물가/NNG;상승/NNG;압력/NNG;완화/NNG,21,12,33,1.5861664318468052,Hawkish
정수/NNG,13,5,18,2.3565901273152536,Hawkish
푸르/VA,17,11,28,1.4007703553971786,Hawkish
운송장/NNG,32,21,53,1.3811517229686467,Hawkish
대여금/NNG,43,12,55,3.2478645985434587,Hawkish
일러/VV,37,19,56,1.765057382806971,Hawkish
인접/NNG,24,13,37,1.6733184335966296,Hawkish
석상/NNG,26,10,36,2.3565901273152536,Hawkish
복기/NNG,57,32,89,1.6144908324154983,Hawkish
걸걸/MAG,12,8,20,1.3595712272972615,Hawkish
체로/NNG,27,12,39,2.0393568409458926,Hawkish
의무비율/NNG,18,1,19,16.31485472756714,Hawkish
커버리지/NNG,204,103,307,1.7951620088585203,Hawkish
원화/NNG;상승/NNG,15,8,23,1.699464034121577,Hawkish
높/VA;인플레이션/NNG;압력/NNG,20,9,29,2.0141795959959437,Hawkish
유암/NNG,21,5,26,3.8067994364323328,Hawkish
경공/NNG,21,8,29,2.379249647770208,Hawkish
채권시장/NNG;지정학/NNG;위험/NNG,13,4,17,2.9457376591440667,Hawkish
비연/NNG,24,15,39,1.4502093091170791,Hawkish
회귀/NNG,228,156,384,1.3247104265973317,Hawkish
위도/NNG,13,4,17,2.9457376591440667,Hawkish
매수주체/NNG,84,55,139,1.384290704157212,Hawkish
실용/NNG,11,6,17,1.661698166696653,Hawkish
통신요금/NNG,34,22,56,1.4007703553971786,Hawkish
구성종목/NNG,141,74,215,1.7270229103505754,Hawkish
전망/NNG;상회/NNG,73,31,104,2.1343806364021525,Hawkish
수정안/NNG,16,11,27,1.3183720991973447,Hawkish
변하/VV,488,316,804,1.3997273394959149,Hawkish
재정비/NNG,67,15,82,4.048500987951846,Hawkish
이루어진다/VV,20,9,29,2.0141795959959437,Hawkish
물가/NNG;압력/NNG;완화/NNG,26,10,36,2.3565901273152536,Hawkish
금리선물/NNG;시장/NNG;금리/NNG;인하/NNG,12,7,19,1.5537956883397277,Hawkish
개발비/NNG,12,7,19,1.5537956883397277,Hawkish
부동산/NNG;불안/NNG,21,10,31,1.9033997182161664,Hawkish
